,date,acdc,load,pv,ess_charge,ess_discharge,workday,,,
3237,2023-10-19 15:00,0.04,0.04,0.01,0,0,1,,,
3238,2023-10-19 15:15,0.04,0.04,0.01,0.01,0,1,,,
3239,2023-10-19 15:30,0.01,0.24,0.01,0.01,-5.63,1,,,
3240,2023-10-19 15:45,16.97,25.95,7.44,0,-5.46,1,,,
3241,2023-10-19 16:00,40.55,60.3,11.3,0,-8.39,1,,,
3242,2023-10-19 16:15,45.09,60.39,11.28,0,-3.88,1,,,
3243,2023-10-19 16:30,45.54,60.33,11.3,0,-3.29,1,,,
3244,2023-10-19 16:45,13.29,17.19,3.16,0,-0.83,1,,,
3245,2023-10-19 17:00,0,0,0,0,0,1,,,
3246,2023-10-19 17:15,0,0,0,0,0,1,,,
3247,2023-10-19 17:30,0,0,0,0,0,1,,,
3248,2023-10-19 17:45,0,0,0,0,0,1,,,
3249,2023-10-19 18:00,0,0,0,0,0,1,,,
3250,2023-10-19 18:15,0,0,0,0,0,1,,,
3251,2023-10-19 18:30,0,0,0,0,0,1,,,
3252,2023-10-19 18:45,0,0,0,0,0,1,,,
3253,2023-10-19 19:15,0,0,0,0,0,1,,,
3254,2023-10-19 19:30,0,0,0,0,0,1,,,
3255,2023-10-19 19:45,0,0,0,0,0,1,,,
3256,2023-10-19 20:00,0,0,0,0,0,1,,,
3257,2023-10-19 20:30,0,0,0,0,0,1,,,
3258,2023-10-19 20:45,0,0,0,0,0,1,,,
3259,2023-10-19 21:15,0,0,0,0,0,1,,,
3260,2023-10-19 21:45,0,0,0,0,0,1,,,
3261,2023-10-19 22:00,0,0,0,0,0,1,,,
3262,2023-10-19 22:30,0,0,0,0,0,1,,,
3263,2023-10-19 22:45,0,0,0,0,0,1,,,
3264,2023-10-19 23:00,0,0,0,0,0,1,,,
3265,2023-10-19 23:15,0,0,0,0,0,1,,,
3266,2023-10-19 23:45,0,0,0,0,0,1,,,
3267,2023-10-20 0:00,0,0,0,0,0,1,,,
3268,2023-10-20 0:15,0,0,0,0,0,1,,,
3269,2023-10-20 0:30,0,0,0,0,0,1,,,
3270,2023-10-20 1:00,0,0,0,0,0,1,,,
3271,2023-10-20 1:15,0,0,0,0,0,1,,,
3272,2023-10-20 1:45,0,0,0,0,0,1,,,
3273,2023-10-20 2:00,0,0,0,0,0,1,,,
3274,2023-10-20 2:15,0,0,0,0,0,1,,,
3275,2023-10-20 2:30,0,0,0,0,0,1,,,
3276,2023-10-20 3:00,0,0,0,0,0,1,,,
3277,2023-10-20 3:15,0,0,0,0,0,1,,,
3278,2023-10-20 3:30,0,0,0,0,0,1,,,
3279,2023-10-20 3:45,0,0,0,0,0,1,,,
3280,2023-10-20 4:15,0,0,0,0,0,1,,,
3281,2023-10-20 4:30,0,0,0,0,0,1,,,
3282,2023-10-20 5:00,0,0,0,0,0,1,,,
3283,2023-10-20 5:15,0,0,0,0,0,1,,,
3284,2023-10-20 5:30,0,0,0,0,0,1,,,
3285,2023-10-20 5:45,0,0,0,0,0,1,,,
3286,2023-10-20 6:15,0,0,0,0,0,1,,,
3287,2023-10-20 6:30,0,0,0,0,0,1,,,
3288,2023-10-20 6:45,0,0,0,0,0,1,,,
3289,2023-10-20 7:00,0,0,0,0,0,1,,,
3290,2023-10-20 7:30,0,0,0,0,0,1,,,
3291,2023-10-20 7:45,0,0,0,0,0,1,,,
3292,2023-10-20 8:00,0,0,0,0,0,1,,,
3293,2023-10-20 8:15,0,0,0,0,0,1,,,
3294,2023-10-20 8:45,0,0,0,0,0,1,,,
3295,2023-10-20 9:00,0,0,0,0,0,1,,,
3296,2023-10-20 9:30,0,0,0,0,0,1,,,
3297,2023-10-20 9:45,0,0,0,0,0,1,,,
3298,2023-10-20 10:00,0,0,0,0,0,1,,,
3299,2023-10-20 10:15,0,0,0,0,0,1,,,
3300,2023-10-20 10:45,0,0,0,0,0,1,,,
3301,2023-10-20 11:00,0,0,0,0,0,1,,,
3302,2023-10-20 11:15,0,0,0,0,0,1,,,
3303,2023-10-20 11:30,0,0,0,0,0,1,,,
3304,2023-10-20 12:00,0,0,0,0,0,1,,,
3305,2023-10-20 12:15,0,0,0,0,0,1,,,
3306,2023-10-20 12:45,0,0,0,0,0,1,,,
3307,2023-10-20 13:00,0,0,0,0,0,1,,,
3308,2023-10-20 13:15,0,0,0,0,0,1,,,
3309,2023-10-20 13:30,0,0,0,0,0,1,,,
3310,2023-10-20 14:00,0,0,0,0,0,1,,,
3311,2023-10-20 14:15,0,0,0,0,0,1,,,
3312,2023-10-20 14:30,0,0,0,0,0,1,,,
3313,2023-10-20 14:45,0,0,0,0,0,1,,,
3314,2023-10-20 15:15,0,0,0,0,0,1,,,
3315,2023-10-20 15:30,0,0,0,0,0,1,,,
3316,2023-10-20 16:00,0,0,0,0,0,1,,,
3317,2023-10-20 16:30,0,0,0,0,0,1,,,
3318,2023-10-20 16:45,0,0,0,0,0,1,,,
3319,2023-10-20 17:15,0,0,0,0,0,1,,,
3320,2023-10-20 17:30,0,0,0,0,0,1,,,
3321,2023-10-20 17:45,0,0,0,0,0,1,,,
3322,2023-10-20 18:00,0,0,0,0,0,1,,,
3323,2023-10-20 18:30,0,0,0,0,0,1,,,
3324,2023-10-20 18:45,0,0,0,0,0,1,,,
3325,2023-10-20 19:00,0,0,0,0,0,1,,,
3326,2023-10-20 19:15,0,0,0,0,0,1,,,
3327,2023-10-20 19:45,0,0,0,0,0,1,,,
3328,2023-10-20 20:00,0,0,0,0,0,1,,,
3329,2023-10-20 20:30,0,0,0,0,0,1,,,
3330,2023-10-20 20:45,0,0,0,0,0,1,,,
3331,2023-10-20 21:00,0,0,0,0,0,1,,,
3332,2023-10-20 21:15,0,0,0,0,0,1,,,
3333,2023-10-20 21:45,0,0,0,0,0,1,,,
3334,2023-10-20 22:00,0,0,0,0,0,1,,,
3335,2023-10-20 22:15,0,0,0,0,0,1,,,
3336,2023-10-20 22:30,0,0,0,0,0,1,,,
3337,2023-10-20 23:00,0,0,0,0,0,1,,,
3338,2023-10-20 23:15,0,0,0,0,0,1,,,
3339,2023-10-20 23:45,0,0,0,0,0,1,,,
3340,2023-10-21 0:00,0,0,0,0,0,0,,,
3341,2023-10-21 0:30,0,0,0,0,0,0,,,
3342,2023-10-21 0:45,0,0,0,0,0,0,,,
3343,2023-10-21 1:00,0,0,0,0,0,0,,,
3344,2023-10-21 1:15,0,0,0,0,0,0,,,
3345,2023-10-21 1:45,0,0,0,0,0,0,,,
3346,2023-10-21 2:00,0,0,0,0,0,0,,,
3347,2023-10-21 2:15,0,0,0,0,0,0,,,
3348,2023-10-21 2:30,0,0,0,0,0,0,,,
3349,2023-10-21 2:45,0,0,0,0,0,0,,,
3350,2023-10-21 3:15,0,0,0,0,0,0,,,
3351,2023-10-21 3:30,0,0,0,0,0,0,,,
3352,2023-10-21 3:45,0,0,0,0,0,0,,,
3353,2023-10-21 4:00,0,0,0,0,0,0,,,
3354,2023-10-21 4:30,0,0,0,0,0,0,,,
3355,2023-10-21 4:45,0,0,0,0,0,0,,,
3356,2023-10-21 5:00,0,0,0,0,0,0,,,
3357,2023-10-21 5:15,0,0,0,0,0,0,,,
3358,2023-10-21 5:45,0,0,0,0,0,0,,,
3359,2023-10-21 6:00,0,0,0,0,0,0,,,
3360,2023-10-21 6:30,0,0,0,0,0,0,,,
3361,2023-10-21 6:45,0,0,0,0,0,0,,,
3362,2023-10-21 7:00,0,0,0,0,0,0,,,
3363,2023-10-21 7:15,0,0,0,0,0,0,,,
3364,2023-10-21 7:30,0,0,0,0,0,0,,,
3365,2023-10-21 7:45,0,0,0,0,0,0,,,
3366,2023-10-21 8:00,0,0,0,0,0,0,,,
3367,2023-10-21 8:15,0,0,0,0,0,0,,,
3368,2023-10-21 8:30,0,0,0,0,0,0,,,
3369,2023-10-21 9:00,0,0,0,0,0,0,,,
3370,2023-10-21 9:15,0,0,0,0,0,0,,,
3371,2023-10-21 9:30,0,0,0,0,0,0,,,
3372,2023-10-21 9:45,0,0,0,0,0,0,,,
3373,2023-10-21 10:00,0,0,0,0,0,0,,,
3374,2023-10-21 10:15,0,0,0,0,0,0,,,
3375,2023-10-21 10:30,0,0,0,0,0,0,,,
3376,2023-10-21 10:45,0,0,0,0,0,0,,,
3377,2023-10-21 11:00,0,0,0,0,0,0,,,
3378,2023-10-21 11:15,0,0,0,0,0,0,,,
3379,2023-10-21 11:30,0,0,0,0,0,0,,,
3380,2023-10-21 11:45,0,0,0,0,0,0,,,
3381,2023-10-21 12:00,0,0,0,0,0,0,,,
3382,2023-10-21 12:15,0,0,0,0,0,0,,,
3383,2023-10-21 12:30,0,0,0,0,0,0,,,
3384,2023-10-21 12:45,0,0,0,0,0,0,,,
3385,2023-10-21 13:00,0,0,0,0,0,0,,,
3386,2023-10-21 13:15,0,0,0,0,0,0,,,
3387,2023-10-21 13:30,0,0,0,0,0,0,,,
3388,2023-10-21 13:45,0,0,0,0,0,0,,,
3389,2023-10-21 14:00,0,0,0,0,0,0,,,
3390,2023-10-21 14:15,0,0,0,0,0,0,,,
3391,2023-10-21 14:30,0,0,0,0,0,0,,,
3392,2023-10-21 14:45,0,0,0,0,0,0,,,
3393,2023-10-21 15:00,0,0,0,0,0,0,,,
3394,2023-10-21 15:15,0,0,0,0,0,0,,,
3395,2023-10-21 15:30,0,0,0,0,0,0,,,
3396,2023-10-21 15:45,0,0,0,0,0,0,,,
3397,2023-10-21 16:00,0,0,0,0,0,0,,,
3398,2023-10-21 16:15,0,0,0,0,0,0,,,
3399,2023-10-21 16:30,0,0,0,0,0,0,,,
3400,2023-10-21 16:45,0,0,0,0,0,0,,,
3401,2023-10-21 17:00,0,0,0,0,0,0,,,
3402,2023-10-21 17:15,0,0,0,0,0,0,,,
3403,2023-10-21 17:30,0,0,0,0,0,0,,,
3404,2023-10-21 17:45,0,0,0,0,0,0,,,
3405,2023-10-21 18:00,0,0,0,0,0,0,,,
3406,2023-10-21 18:15,0,0,0,0,0,0,,,
3407,2023-10-21 18:30,0,0,0,0,0,0,,,
3408,2023-10-21 18:45,0,0,0,0,0,0,,,
3409,2023-10-21 19:00,0,0,0,0,0,0,,,
3410,2023-10-21 19:15,0,0,0,0,0,0,,,
3411,2023-10-21 19:30,0,0,0,0,0,0,,,
3412,2023-10-21 19:45,0,0,0,0,0,0,,,
3413,2023-10-21 20:00,0,0,0,0,0,0,,,
3414,2023-10-21 20:15,0,0,0,0,0,0,,,
3415,2023-10-21 20:30,0,0,0,0,0,0,,,
3416,2023-10-21 20:45,0,0,0,0,0,0,,,
3417,2023-10-21 21:00,0,0,0,0,0,0,,,
3418,2023-10-21 21:15,0,0,0,0,0,0,,,
3419,2023-10-21 21:30,0,0,0,0,0,0,,,
3420,2023-10-21 21:45,0,0,0,0,0,0,,,
3421,2023-10-21 22:00,0,0,0,0,0,0,,,
3422,2023-10-21 22:15,0,0,0,0,0,0,,,
3423,2023-10-21 22:30,0,0,0,0,0,0,,,
3424,2023-10-21 22:45,0,0,0,0,0,0,,,
3425,2023-10-21 23:00,0,0,0,0,0,0,,,
3426,2023-10-21 23:15,0,0,0,0,0,0,,,
3427,2023-10-21 23:30,0,0,0,0,0,0,,,
3428,2023-10-21 23:45,0,0,0,0,0,0,,,
3429,2023-10-22 0:00,0,0,0,0,0,0,,,
3430,2023-10-22 0:15,0,0,0,0,0,0,,,
3431,2023-10-22 0:30,0,0,0,0,0,0,,,
3432,2023-10-22 0:45,0,0,0,0,0,0,,,
3433,2023-10-22 1:00,0,0,0,0,0,0,,,
3434,2023-10-22 1:15,0,0,0,0,0,0,,,
3435,2023-10-22 1:30,0,0,0,0,0,0,,,
3436,2023-10-22 1:45,0,0,0,0,0,0,,,
3437,2023-10-22 2:00,0,0,0,0,0,0,,,
3438,2023-10-22 2:15,0,0,0,0,0,0,,,
3439,2023-10-22 2:30,0,0,0,0,0,0,,,
3440,2023-10-22 2:45,0,0,0,0,0,0,,,
3441,2023-10-22 3:00,0,0,0,0,0,0,,,
3442,2023-10-22 3:15,0,0,0,0,0,0,,,
3443,2023-10-22 3:30,0,0,0,0,0,0,,,
3444,2023-10-22 3:45,0,0,0,0,0,0,,,
3445,2023-10-22 4:00,0,0,0,0,0,0,,,
3446,2023-10-22 4:15,0,0,0,0,0,0,,,
3447,2023-10-22 4:30,0,0,0,0,0,0,,,
3448,2023-10-22 4:45,0,0,0,0,0,0,,,
3449,2023-10-22 5:00,0,0,0,0,0,0,,,
3450,2023-10-22 5:15,0,0,0,0,0,0,,,
3451,2023-10-22 5:30,0,0,0,0,0,0,,,
3452,2023-10-22 5:45,0,0,0,0,0,0,,,
3453,2023-10-22 6:00,0,0,0,0,0,0,,,
3454,2023-10-22 6:15,0,0,0,0,0,0,,,
3455,2023-10-22 6:30,0,0,0,0,0,0,,,
3456,2023-10-22 6:45,0,0,0,0,0,0,,,
3457,2023-10-22 7:00,0,0,0,0,0,0,,,
3458,2023-10-22 7:15,0,0,0,0,0,0,,,
3459,2023-10-22 7:30,0,0,0,0,0,0,,,
3460,2023-10-22 7:45,0,0,0,0,0,0,,,
3461,2023-10-22 8:00,0,0,0,0,0,0,,,
3462,2023-10-22 8:15,0,0,0,0,0,0,,,
3463,2023-10-22 8:30,0,0,0,0,0,0,,,
3464,2023-10-22 8:45,0,0,0,0,0,0,,,
3465,2023-10-22 9:00,0,0,0,0,0,0,,,
3466,2023-10-22 9:15,0,0,0,0,0,0,,,
3467,2023-10-22 9:30,0,0,0,0,0,0,,,
3468,2023-10-22 9:45,0,0,0,0,0,0,,,
3469,2023-10-22 10:00,0,0,0,0,0,0,,,
3470,2023-10-22 10:15,0,0,0,0,0,0,,,
3471,2023-10-22 10:30,0,0,0,0,0,0,,,
3472,2023-10-22 10:45,0,0,0,0,0,0,,,
3473,2023-10-22 11:00,0,0,0,0,0,0,,,
3474,2023-10-22 11:15,0,0,0,0,0,0,,,
3475,2023-10-22 11:30,0,0,0,0,0,0,,,
3476,2023-10-22 11:45,0,0,0,0,0,0,,,
3477,2023-10-22 12:00,0,0,0,0,0,0,,,
3478,2023-10-22 12:15,0,0,0,0,0,0,,,
3479,2023-10-22 12:30,0,0,0,0,0,0,,,
3480,2023-10-22 12:45,0,0,0,0,0,0,,,
3481,2023-10-22 13:00,0,0,0,0,0,0,,,
3482,2023-10-22 13:15,0,0,0,0,0,0,,,
3483,2023-10-22 13:30,0,0,0,0,0,0,,,
3484,2023-10-22 13:45,0,0,0,0,0,0,,,
3485,2023-10-22 14:00,0,0,0,0,0,0,,,
3486,2023-10-22 14:15,0,0,0,0,0,0,,,
3487,2023-10-22 14:30,0,0,0,0,0,0,,,
3488,2023-10-22 14:45,0,0,0,0,0,0,,,
3489,2023-10-22 15:00,0,0,0,0,0,0,,,
3490,2023-10-22 15:15,0,0,0,0,0,0,,,
3491,2023-10-22 15:30,0,0,0,0,0,0,,,
3492,2023-10-22 15:45,0,0,0,0,0,0,,,
3493,2023-10-22 16:00,0,0,0,0,0,0,,,
3494,2023-10-22 16:15,0,0,0,0,0,0,,,
3495,2023-10-22 16:30,0,0,0,0,0,0,,,
3496,2023-10-22 16:45,0,0,0,0,0,0,,,
3497,2023-10-22 17:00,0,0,0,0,0,0,,,
3498,2023-10-22 17:15,0,0,0,0,0,0,,,
3499,2023-10-22 17:30,0,0,0,0,0,0,,,
3500,2023-10-22 17:45,0,0,0,0,0,0,,,
3501,2023-10-22 18:00,0,0,0,0,0,0,,,
3502,2023-10-22 18:15,0,0,0,0,0,0,,,
3503,2023-10-22 18:30,0,0,0,0,0,0,,,
3504,2023-10-22 18:45,0,0,0,0,0,0,,,
3505,2023-10-22 19:00,0,0,0,0,0,0,,,
3506,2023-10-22 19:15,0,0,0,0,0,0,,,
3507,2023-10-22 19:30,0,0,0,0,0,0,,,
3508,2023-10-22 19:45,0,0,0,0,0,0,,,
3509,2023-10-22 20:00,0,0,0,0,0,0,,,
3510,2023-10-22 20:15,0,0,0,0,0,0,,,
3511,2023-10-22 20:30,0,0,0,0,0,0,,,
3512,2023-10-22 20:45,0,0,0,0,0,0,,,
3513,2023-10-22 21:00,0,0,0,0,0,0,,,
3514,2023-10-22 21:15,0,0,0,0,0,0,,,
3515,2023-10-22 21:30,0,0,0,0,0,0,,,
3516,2023-10-22 21:45,0,0,0,0,0,0,,,
3517,2023-10-22 22:00,0,0,0,0,0,0,,,
3518,2023-10-22 22:15,0,0,0,0,0,0,,,
3519,2023-10-22 22:30,0,0,0,0,0,0,,,
3520,2023-10-22 22:45,0,0,0,0,0,0,,,
3521,2023-10-22 23:00,0,0,0,0,0,0,,,
3522,2023-10-22 23:15,0,0,0,0,0,0,,,
3523,2023-10-22 23:30,0,0,0,0,0,0,,,
3524,2023-10-22 23:45,0,0,0,0,0,0,,,
3525,2023-10-23 0:00,0,0,0,0,0,1,,,
3526,2023-10-23 0:15,0,0,0,0,0,1,,,
3527,2023-10-23 0:30,0,0,0,0,0,1,,,
3528,2023-10-23 0:45,0,0,0,0,0,1,,,
3529,2023-10-23 1:00,0,0,0,0,0,1,,,
3530,2023-10-23 1:15,0,0,0,0,0,1,,,
3531,2023-10-23 1:30,0,0,0,0,0,1,,,
3532,2023-10-23 1:45,0,0,0,0,0,1,,,
3533,2023-10-23 2:00,0,0,0,0,0,1,,,
3534,2023-10-23 2:15,0,0,0,0,0,1,,,
3535,2023-10-23 2:30,0,0,0,0,0,1,,,
3536,2023-10-23 2:45,0,0,0,0,0,1,,,
3537,2023-10-23 3:00,0,0,0,0,0,1,,,
3538,2023-10-23 3:15,0,0,0,0,0,1,,,
3539,2023-10-23 3:30,0,0,0,0,0,1,,,
3540,2023-10-23 3:45,0,0,0,0,0,1,,,
3541,2023-10-23 4:00,0,0,0,0,0,1,,,
3542,2023-10-23 4:15,0,0,0,0,0,1,,,
3543,2023-10-23 4:30,0,0,0,0,0,1,,,
3544,2023-10-23 4:45,0,0,0,0,0,1,,,
3545,2023-10-23 5:00,0,0,0,0,0,1,,,
3546,2023-10-23 5:15,0,0,0,0,0,1,,,
3547,2023-10-23 5:30,0,0,0,0,0,1,,,
3548,2023-10-23 5:45,0,0,0,0,0,1,,,
3549,2023-10-23 6:00,0,0,0,0,0,1,,,
3550,2023-10-23 6:15,0,0,0,0,0,1,,,
3551,2023-10-23 6:30,0,0,0,0,0,1,,,
3552,2023-10-23 6:45,0,0,0,0,0,1,,,
3553,2023-10-23 7:00,0,0,0,0,0,1,,,
3554,2023-10-23 7:15,0,0,0,0,0,1,,,
3555,2023-10-23 7:30,0,0,0,0,0,1,,,
3556,2023-10-23 7:45,0,0,0,0,0,1,,,
3557,2023-10-23 8:00,0,0,0,0,0,1,,,
3558,2023-10-23 8:15,0,0,0,0,0,1,,,
3559,2023-10-23 8:30,0,0,0,0,0,1,,,
3560,2023-10-23 8:45,0,0,0,0,0,1,,,
3561,2023-10-23 9:00,0,0,0,0,0,1,,,
3562,2023-10-23 9:15,0,0,0,0,0,1,,,
3563,2023-10-23 9:30,0,0,0,0,0,1,,,
3564,2023-10-23 9:45,0,0,0,-0.03,27.48,1,,,
3565,2023-10-23 10:00,0,0,0,0,0,1,,,
3566,2023-10-23 10:15,28.47,28.06,0.03,0.01,0,1,,,
3567,2023-10-23 10:30,16.59,33.98,16.84,0.02,0,1,,,
3568,2023-10-23 10:45,20.52,33.18,53.65,40.67,0,1,,,
3569,2023-10-23 11:00,21.12,33.61,94.31,81.8,0,1,,,
3570,2023-10-23 11:15,5.1,33.6,128.09,98.64,0,1,,,
3571,2023-10-23 11:30,7.31,33.52,154.88,126.92,0,1,,,
3572,2023-10-23 11:45,7.21,33.31,166.35,139.48,0,1,,,
3573,2023-10-23 12:00,6.93,33.05,156.96,130.39,0,1,,,
3574,2023-10-23 12:15,15.65,33.84,147.68,129.58,0,1,,,
3575,2023-10-23 12:30,42.48,33.35,77.77,86.75,0,1,,,
3576,2023-10-23 12:45,15.91,33.42,55.82,38.3,0,1,,,
3577,2023-10-23 13:00,21.6,33.4,14.45,3.06,0,1,,,
3578,2023-10-23 13:15,48.51,47.73,0.19,0,0,1,,,
3579,2023-10-23 13:30,74.05,74.13,0.02,0,0,1,,,
3580,2023-10-23 13:45,90.98,90.96,0.04,0,0,1,,,
3581,2023-10-23 14:00,92.09,91.7,0.03,0,0,1,,,
3582,2023-10-23 14:15,107.59,113.82,6.68,0,0,1,,,
3583,2023-10-23 14:30,136.25,163.22,26.06,0,0,1,,,
3584,2023-10-23 14:45,122.53,206.31,66.85,0,-16.27,1,,,
3585,2023-10-23 15:00,177.14,229.89,35.55,0,-17.49,1,,,
3586,2023-10-23 15:15,187.13,238.74,34.13,0,-17.44,1,,,
3587,2023-10-23 15:30,175.23,237.16,44.55,0,-17.38,1,,,
3588,2023-10-23 15:45,175.89,236.69,43.78,0,-17.39,1,,,
3589,2023-10-23 16:00,179.79,242.55,45.13,0,-17.39,1,,,
3590,2023-10-23 16:15,187.78,237.5,32.64,0,-17.37,1,,,
3591,2023-10-23 16:30,215.44,236.33,3.8,0,-17.37,1,,,
3592,2023-10-23 16:45,204.1,221,0.11,0,-17.35,1,,,
3593,2023-10-23 17:00,193.69,196.04,0.05,0,-1.87,1,,,
3594,2023-10-23 17:15,187.07,186.59,0.04,0,0,1,,,
3595,2023-10-23 17:30,172.48,171.88,0.04,0,0,1,,,
3596,2023-10-23 17:45,125.66,125.73,0.03,0,0,1,,,
3597,2023-10-23 18:00,94.13,93.68,0.03,0,0,1,,,
3598,2023-10-23 18:15,13.06,13.01,0,0,0,1,,,
3599,2023-10-23 18:30,0,0,0,0,0,1,,,
3600,2023-10-23 18:45,0,0,0,0,0,1,,,
3601,2023-10-23 19:00,0,0,0,0,0,1,,,
3602,2023-10-23 19:15,0,0,0,0,0,1,,,
3603,2023-10-23 19:30,0,0,0,0,0,1,,,
3604,2023-10-23 19:45,0,0,0,0,0,1,,,
3605,2023-10-23 20:00,0,0,0,0,0,1,,,
3606,2023-10-23 20:15,0,0,0,0,0,1,,,
3607,2023-10-23 20:30,0,0,0,0,0,1,,,
3608,2023-10-23 20:45,0,0,0,0,0,1,,,
3609,2023-10-23 21:00,0,0,0,0,0,1,,,
3610,2023-10-23 21:15,0,0,0,0,0,1,,,
3611,2023-10-23 21:30,0,0,0,0,0,1,,,
3612,2023-10-23 21:45,0,0,0,0,0,1,,,
3613,2023-10-23 22:00,0,0,0,0,0,1,,,
3614,2023-10-23 22:15,0,0,0,0,0,1,,,
3615,2023-10-23 22:30,0,0,0,0,0,1,,,
3616,2023-10-23 22:45,0,0,0,0,0,1,,,
3617,2023-10-23 23:00,0,0,0,0,0,1,,,
3618,2023-10-23 23:15,0,0,0,0,0,1,,,
3619,2023-10-23 23:30,0,0,0,0,0,1,,,
3620,2023-10-23 23:45,0,0,0,0,0,1,,,
3621,2023-10-24 0:00,0,0,0,0,0,1,,,
3622,2023-10-24 0:15,0,0,0,0,0,1,,,
3623,2023-10-24 0:30,0,0,0,0,0,1,,,
3624,2023-10-24 0:45,0,0,0,0,0,1,,,
3625,2023-10-24 1:00,0,0,0,0,0,1,,,
3626,2023-10-24 1:15,0,0,0,0,0,1,,,
3627,2023-10-24 1:30,0,0,0,0,0,1,,,
3628,2023-10-24 1:45,0,0,0,0,0,1,,,
3629,2023-10-24 2:00,0,0,0,0,0,1,,,
3630,2023-10-24 2:15,0,0,0,0,0,1,,,
3631,2023-10-24 2:30,0,0,0,0,0,1,,,
3632,2023-10-24 2:45,0,0,0,0,0,1,,,
3633,2023-10-24 3:00,0,0,0,0,0,1,,,
3634,2023-10-24 3:15,0,0,0,0,0,1,,,
3635,2023-10-24 3:30,0,0,0,0,0,1,,,
3636,2023-10-24 3:45,0,0,0,0,0,1,,,
3637,2023-10-24 4:00,0,0,0,0,0,1,,,
3638,2023-10-24 4:15,0,0,0,0,0,1,,,
3639,2023-10-24 4:30,0,0,0,0,0,1,,,
3640,2023-10-24 4:45,0,0,0,0,0,1,,,
3641,2023-10-24 5:00,0,0,0,0,0,1,,,
3642,2023-10-24 5:15,0,0,0,0,0,1,,,
3643,2023-10-24 5:30,0,0,0,0,0,1,,,
3644,2023-10-24 5:45,0,0,0,0,0,1,,,
3645,2023-10-24 6:00,0,0,0,0,0,1,,,
3646,2023-10-24 6:15,0,0,0,0,0,1,,,
3647,2023-10-24 6:30,0,0,0,0,0,1,,,
3648,2023-10-24 6:45,0,0,0,0,0,1,,,
3649,2023-10-24 7:00,0,0,0,0,0,1,,,
3650,2023-10-24 7:15,0,0,0,0,0,1,,,
3651,2023-10-24 7:30,0,0,0,0,0,1,,,
3652,2023-10-24 7:45,0,0,0,0,0,1,,,
3653,2023-10-24 8:00,0,0,0,0,0,1,,,
3654,2023-10-24 8:15,0,0,0,0,0,1,,,
3655,2023-10-24 8:30,0,0,0,0,0,1,,,
3656,2023-10-24 8:45,0,0,0,0,0,1,,,
3657,2023-10-24 9:00,0,0,0,0,0,1,,,
3658,2023-10-24 9:15,0,0,0,0,0,1,,,
3659,2023-10-24 9:30,0,0,0,-875.62,157.32,1,,,
3660,2023-10-24 9:45,0,0,0,0,0,1,,,
3661,2023-10-24 10:00,1.4,1.48,0,0,0,1,,,
3662,2023-10-24 10:15,209.65,33.65,0.03,175.4,0,1,,,
3663,2023-10-24 10:30,211.5,33.44,17.54,195.56,0,1,,,
3664,2023-10-24 10:45,174.89,33.46,54.14,195.04,0,1,,,
3665,2023-10-24 11:00,10.76,33.36,113.09,18.01,0,1,,,
3666,2023-10-24 11:15,0,33.2,128.08,0,0,1,,,
3667,2023-10-24 11:30,0,33.25,155.04,0,0,1,,,
3668,2023-10-24 11:45,0,33.3,166.74,0,0,1,,,
3669,2023-10-24 12:00,0,33.17,156.56,0,0,1,,,
3670,2023-10-24 12:15,0,33.19,153.34,0,0,1,,,
3671,2023-10-24 12:30,1,33.27,115.44,0,0,1,,,
3672,2023-10-24 12:45,4.97,33.14,50.6,0,0,1,,,
3673,2023-10-24 13:00,19.4,33.24,13.67,0,0,1,,,
3674,2023-10-24 13:15,154.39,47.54,0.07,106.36,0,1,,,
3675,2023-10-24 13:30,192.64,73.92,0.01,118.21,0,1,,,
3676,2023-10-24 13:45,209.38,90.77,0.01,118.48,0,1,,,
3677,2023-10-24 14:00,210.34,91.58,0.07,118.18,0,1,,,
3678,2023-10-24 14:15,226.23,114.85,6.7,118.22,0,1,,,
3679,2023-10-24 14:30,255.1,161.08,24.26,118.22,0,1,,,
3680,2023-10-24 14:45,141.05,206.6,65.55,1.53,0,1,,,
3681,2023-10-24 15:00,183.68,231,47.23,0,0,1,,,
3682,2023-10-24 15:15,212.63,238.23,25.5,0,0,1,,,
3683,2023-10-24 15:30,197.63,237.01,39.79,0,0,1,,,
3684,2023-10-24 15:45,158.48,236.9,45.45,0,-32.67,1,,,
3685,2023-10-24 16:00,156.67,242.36,52.37,0,-33.02,1,,,
3686,2023-10-24 16:15,138.3,237.42,51.36,0,-48.05,1,,,
3687,2023-10-24 16:30,165.58,236.4,0.05,0,-70.6,1,,,
3688,2023-10-24 16:45,153.87,221.35,0.03,0,-67.51,1,,,
3689,2023-10-24 17:00,194.54,195.27,0.03,0,-1.01,1,,,
3690,2023-10-24 17:15,187.08,187.15,0.02,0,0,1,,,
3691,2023-10-24 17:30,170.71,170.53,0.03,0,0,1,,,
3692,2023-10-24 17:45,125.92,125.45,0.02,0,0,1,,,
3693,2023-10-24 18:00,200.21,94.02,0.02,106.19,-0.01,1,,,
3694,2023-10-24 18:15,23.46,17.25,0.01,5.86,0,1,,,
3695,2023-10-24 18:30,0,0,0,0,0,1,,,
3696,2023-10-24 18:45,0,0,0,0,0,1,,,
3697,2023-10-24 19:00,0,0,0,0,0,1,,,
3698,2023-10-24 19:15,0,0,0,0,0,1,,,
